letter,startPlacement,endPlacement,timing,direction,blueMotionType,blueRotationDirection,blueSkewDir,blueHandPath,blueSkewSteps,blueStartLocation,blueEndLocation,redMotionType,redRotationDirection,redSkewDir,redHandPath,redSkewSteps,redStartLocation,redEndLocation,category
W,zeta2,zeta12,none,none,static,noRotation,,static,0,w,w,pro,cw,,cw,0,ne,se,3
Σ,zeta2,eta8,none,none,static,noRotation,,static,0,w,w,pro,ccw,,ccw,0,ne,nw,3
X,zeta2,zeta12,none,none,static,noRotation,,static,0,w,w,anti,ccw,,cw,0,ne,se,3
Δ,zeta2,eta8,none,none,static,noRotation,,static,0,w,w,anti,cw,,ccw,0,ne,nw,3
ζ,zeta2,zeta2,none,none,static,noRotation,,static,0,w,w,static,noRotation,,static,0,ne,ne,3
Ψ,zeta2,eta14,none,none,static,noRotation,,static,0,w,w,dash,noRotation,,dash,0,ne,sw,3
Y-,zeta2,eta4,none,none,dash,noRotation,,dash,0,w,e,pro,cw,,cw,0,ne,se,3
Θ-,zeta2,zeta16,none,none,dash,noRotation,,dash,0,w,e,pro,ccw,,ccw,0,ne,nw,3
Z-,zeta2,eta4,none,none,dash,noRotation,,dash,0,w,e,anti,ccw,,cw,0,ne,se,3
Ω-,zeta2,zeta16,none,none,dash,noRotation,,dash,0,w,e,anti,cw,,ccw,0,ne,nw,3
Ψ,zeta2,eta10,none,none,dash,noRotation,,dash,0,w,e,static,noRotation,,static,0,ne,ne,3
Φ-,zeta2,zeta6,none,none,dash,noRotation,,dash,0,w,e,dash,noRotation,,dash,0,ne,sw,3
S,zeta12,zeta14,none,same,pro,cw,,cw,0,w,n,pro,cw,,cw,0,se,sw,3
M,zeta12,eta2,none,opp,pro,cw,,cw,0,w,n,pro,ccw,,ccw,0,se,ne,3
U,zeta12,zeta14,none,same,pro,cw,,cw,0,w,n,anti,ccw,,cw,0,se,sw,3
O,zeta12,eta2,none,opp,pro,cw,,cw,0,w,n,anti,cw,,ccw,0,se,ne,3
W,zeta12,zeta4,none,none,pro,cw,,cw,0,w,n,static,noRotation,,static,0,se,se,3
Y-,zeta12,eta16,none,none,pro,cw,,cw,0,w,n,dash,noRotation,,dash,0,se,nw,3
P,zeta12,eta6,none,opp,pro,ccw,,ccw,0,w,s,pro,cw,,cw,0,se,sw,3
S,zeta12,zeta10,none,same,pro,ccw,,ccw,0,w,s,pro,ccw,,ccw,0,se,ne,3
R,zeta12,eta6,none,opp,pro,ccw,,ccw,0,w,s,anti,ccw,,cw,0,se,sw,3
V,zeta12,zeta10,none,same,pro,ccw,,ccw,0,w,s,anti,cw,,ccw,0,se,ne,3
Σ,zeta12,eta12,none,none,pro,ccw,,ccw,0,w,s,static,noRotation,,static,0,se,se,3
Θ-,zeta12,zeta8,none,none,pro,ccw,,ccw,0,w,s,dash,noRotation,,dash,0,se,nw,3
V,zeta12,zeta14,none,same,anti,ccw,,cw,0,w,n,pro,cw,,cw,0,se,sw,3
O,zeta12,eta2,none,opp,anti,ccw,,cw,0,w,n,pro,ccw,,ccw,0,se,ne,3
T,zeta12,zeta14,none,same,anti,ccw,,cw,0,w,n,anti,ccw,,cw,0,se,sw,3
N,zeta12,eta2,none,opp,anti,ccw,,cw,0,w,n,anti,cw,,ccw,0,se,ne,3
X,zeta12,zeta4,none,none,anti,ccw,,cw,0,w,n,static,noRotation,,static,0,se,se,3
Z-,zeta12,eta16,none,none,anti,ccw,,cw,0,w,n,dash,noRotation,,dash,0,se,nw,3
R,zeta12,eta6,none,opp,anti,cw,,ccw,0,w,s,pro,cw,,cw,0,se,sw,3
U,zeta12,zeta10,none,same,anti,cw,,ccw,0,w,s,pro,ccw,,ccw,0,se,ne,3
Q,zeta12,eta6,none,opp,anti,cw,,ccw,0,w,s,anti,ccw,,cw,0,se,sw,3
T,zeta12,zeta10,none,same,anti,cw,,ccw,0,w,s,anti,cw,,ccw,0,se,ne,3
Δ,zeta12,eta12,none,none,anti,cw,,ccw,0,w,s,static,noRotation,,static,0,se,se,3
Ω-,zeta12,zeta8,none,none,anti,cw,,ccw,0,w,s,dash,noRotation,,dash,0,se,nw,3
Σ,zeta12,eta14,none,none,static,noRotation,,static,0,w,w,pro,cw,,cw,0,se,sw,3
W,zeta12,zeta2,none,none,static,noRotation,,static,0,w,w,pro,ccw,,ccw,0,se,ne,3
Δ,zeta12,eta14,none,none,static,noRotation,,static,0,w,w,anti,ccw,,cw,0,se,sw,3
X,zeta12,zeta2,none,none,static,noRotation,,static,0,w,w,anti,cw,,ccw,0,se,ne,3
ζ,zeta12,zeta12,none,none,static,noRotation,,static,0,w,w,static,noRotation,,static,0,se,se,3
Ψ,zeta12,eta8,none,none,static,noRotation,,static,0,w,w,dash,noRotation,,dash,0,se,nw,3
Θ-,zeta12,zeta6,none,none,dash,noRotation,,dash,0,w,e,pro,cw,,cw,0,se,sw,3
Y-,zeta12,eta10,none,none,dash,noRotation,,dash,0,w,e,pro,ccw,,ccw,0,se,ne,3
Ω-,zeta12,zeta6,none,none,dash,noRotation,,dash,0,w,e,anti,ccw,,cw,0,se,sw,3
Z-,zeta12,eta10,none,none,dash,noRotation,,dash,0,w,e,anti,cw,,ccw,0,se,ne,3
Ψ,zeta12,eta4,none,none,dash,noRotation,,dash,0,w,e,static,noRotation,,static,0,se,se,3
Φ-,zeta12,zeta16,none,none,dash,noRotation,,dash,0,w,e,dash,noRotation,,dash,0,se,nw,3
S,eta14,eta16,none,same,pro,cw,,cw,0,w,n,pro,cw,,cw,0,sw,nw,3
M,eta14,zeta4,none,opp,pro,cw,,cw,0,w,n,pro,ccw,,ccw,0,sw,se,3
U,eta14,eta16,none,same,pro,cw,,cw,0,w,n,anti,ccw,,cw,0,sw,nw,3
O,eta14,zeta4,none,opp,pro,cw,,cw,0,w,n,anti,cw,,ccw,0,sw,se,3
Θ,eta14,zeta14,none,none,pro,cw,,cw,0,w,n,static,noRotation,,static,0,sw,sw,3
Σ-,eta14,eta2,none,none,pro,cw,,cw,0,w,n,dash,noRotation,,dash,0,sw,ne,3
P,eta14,zeta8,none,opp,pro,ccw,,ccw,0,w,s,pro,cw,,cw,0,sw,nw,3
S,eta14,eta12,none,same,pro,ccw,,ccw,0,w,s,pro,ccw,,ccw,0,sw,se,3
R,eta14,zeta8,none,opp,pro,ccw,,ccw,0,w,s,anti,ccw,,cw,0,sw,nw,3
V,eta14,eta12,none,same,pro,ccw,,ccw,0,w,s,anti,cw,,ccw,0,sw,se,3
Y,eta14,eta6,none,none,pro,ccw,,ccw,0,w,s,static,noRotation,,static,0,sw,sw,3
W-,eta14,zeta10,none,none,pro,ccw,,ccw,0,w,s,dash,noRotation,,dash,0,sw,ne,3
V,eta14,eta16,none,same,anti,ccw,,cw,0,w,n,pro,cw,,cw,0,sw,nw,3
O,eta14,zeta4,none,opp,anti,ccw,,cw,0,w,n,pro,ccw,,ccw,0,sw,se,3
T,eta14,eta16,none,same,anti,ccw,,cw,0,w,n,anti,ccw,,cw,0,sw,nw,3
N,eta14,zeta4,none,opp,anti,ccw,,cw,0,w,n,anti,cw,,ccw,0,sw,se,3
Ω,eta14,zeta14,none,none,anti,ccw,,cw,0,w,n,static,noRotation,,static,0,sw,sw,3
Δ-,eta14,eta2,none,none,anti,ccw,,cw,0,w,n,dash,noRotation,,dash,0,sw,ne,3
R,eta14,zeta8,none,opp,anti,cw,,ccw,0,w,s,pro,cw,,cw,0,sw,nw,3
U,eta14,eta12,none,same,anti,cw,,ccw,0,w,s,pro,ccw,,ccw,0,sw,se,3
Q,eta14,zeta8,none,opp,anti,cw,,ccw,0,w,s,anti,ccw,,cw,0,sw,nw,3
T,eta14,eta12,none,same,anti,cw,,ccw,0,w,s,anti,cw,,ccw,0,sw,se,3
Z,eta14,eta6,none,none,anti,cw,,ccw,0,w,s,static,noRotation,,static,0,sw,sw,3
X-,eta14,zeta10,none,none,anti,cw,,ccw,0,w,s,dash,noRotation,,dash,0,sw,ne,3
Y,eta14,eta8,none,none,static,noRotation,,static,0,w,w,pro,cw,,cw,0,sw,nw,3
Θ,eta14,zeta12,none,none,static,noRotation,,static,0,w,w,pro,ccw,,ccw,0,sw,se,3
Z,eta14,eta8,none,none,static,noRotation,,static,0,w,w,anti,ccw,,cw,0,sw,nw,3
Ω,eta14,zeta12,none,none,static,noRotation,,static,0,w,w,anti,cw,,ccw,0,sw,se,3
η,eta14,eta14,none,none,static,noRotation,,static,0,w,w,static,noRotation,,static,0,sw,sw,3
Φ,eta14,zeta2,none,none,static,noRotation,,static,0,w,w,dash,noRotation,,dash,0,sw,ne,3
W-,eta14,zeta16,none,none,dash,noRotation,,dash,0,w,e,pro,cw,,cw,0,sw,nw,3
Σ-,eta14,eta4,none,none,dash,noRotation,,dash,0,w,e,pro,ccw,,ccw,0,sw,se,3
X-,eta14,zeta16,none,none,dash,noRotation,,dash,0,w,e,anti,ccw,,cw,0,sw,nw,3
Δ-,eta14,eta4,none,none,dash,noRotation,,dash,0,w,e,anti,cw,,ccw,0,sw,se,3
Φ,eta14,zeta6,none,none,dash,noRotation,,dash,0,w,e,static,noRotation,,static,0,sw,sw,3
Ψ-,eta14,eta10,none,none,dash,noRotation,,dash,0,w,e,dash,noRotation,,dash,0,sw,ne,3
S,eta8,eta2,none,same,pro,cw,,cw,0,w,n,pro,cw,,cw,0,nw,ne,3
P,eta8,zeta14,none,opp,pro,cw,,cw,0,w,n,pro,ccw,,ccw,0,nw,sw,3
V,eta8,eta2,none,same,pro,cw,,cw,0,w,n,anti,ccw,,cw,0,nw,ne,3
R,eta8,zeta14,none,opp,pro,cw,,cw,0,w,n,anti,cw,,ccw,0,nw,sw,3
Y,eta8,eta16,none,none,pro,cw,,cw,0,w,n,static,noRotation,,static,0,nw,nw,3
W-,eta8,zeta4,none,none,pro,cw,,cw,0,w,n,dash,noRotation,,dash,0,nw,se,3
M,eta8,zeta10,none,opp,pro,ccw,,ccw,0,w,s,pro,cw,,cw,0,nw,ne,3
S,eta8,eta6,none,same,pro,ccw,,ccw,0,w,s,pro,ccw,,ccw,0,nw,sw,3
O,eta8,zeta10,none,opp,pro,ccw,,ccw,0,w,s,anti,ccw,,cw,0,nw,ne,3
U,eta8,eta6,none,same,pro,ccw,,ccw,0,w,s,anti,cw,,ccw,0,nw,sw,3
Θ,eta8,zeta8,none,none,pro,ccw,,ccw,0,w,s,static,noRotation,,static,0,nw,nw,3
Σ-,eta8,eta12,none,none,pro,ccw,,ccw,0,w,s,dash,noRotation,,dash,0,nw,se,3
U,eta8,eta2,none,same,anti,ccw,,cw,0,w,n,pro,cw,,cw,0,nw,ne,3
R,eta8,zeta14,none,opp,anti,ccw,,cw,0,w,n,pro,ccw,,ccw,0,nw,sw,3
T,eta8,eta2,none,same,anti,ccw,,cw,0,w,n,anti,ccw,,cw,0,nw,ne,3
Q,eta8,zeta14,none,opp,anti,ccw,,cw,0,w,n,anti,cw,,ccw,0,nw,sw,3
Z,eta8,eta16,none,none,anti,ccw,,cw,0,w,n,static,noRotation,,static,0,nw,nw,3
X-,eta8,zeta4,none,none,anti,ccw,,cw,0,w,n,dash,noRotation,,dash,0,nw,se,3
O,eta8,zeta10,none,opp,anti,cw,,ccw,0,w,s,pro,cw,,cw,0,nw,ne,3
V,eta8,eta6,none,same,anti,cw,,ccw,0,w,s,pro,ccw,,ccw,0,nw,sw,3
N,eta8,zeta10,none,opp,anti,cw,,ccw,0,w,s,anti,ccw,,cw,0,nw,ne,3
T,eta8,eta6,none,same,anti,cw,,ccw,0,w,s,anti,cw,,ccw,0,nw,sw,3
Ω,eta8,zeta8,none,none,anti,cw,,ccw,0,w,s,static,noRotation,,static,0,nw,nw,3
Δ-,eta8,eta12,none,none,anti,cw,,ccw,0,w,s,dash,noRotation,,dash,0,nw,se,3
Θ,eta8,zeta2,none,none,static,noRotation,,static,0,w,w,pro,cw,,cw,0,nw,ne,3
Y,eta8,eta14,none,none,static,noRotation,,static,0,w,w,pro,ccw,,ccw,0,nw,sw,3
Ω,eta8,zeta2,none,none,static,noRotation,,static,0,w,w,anti,ccw,,cw,0,nw,ne,3
Z,eta8,eta14,none,none,static,noRotation,,static,0,w,w,anti,cw,,ccw,0,nw,sw,3
η,eta8,eta8,none,none,static,noRotation,,static,0,w,w,static,noRotation,,static,0,nw,nw,3
Φ,eta8,zeta12,none,none,static,noRotation,,static,0,w,w,dash,noRotation,,dash,0,nw,se,3
Σ-,eta8,eta10,none,none,dash,noRotation,,dash,0,w,e,pro,cw,,cw,0,nw,ne,3
W-,eta8,zeta6,none,none,dash,noRotation,,dash,0,w,e,pro,ccw,,ccw,0,nw,sw,3
Δ-,eta8,eta10,none,none,dash,noRotation,,dash,0,w,e,anti,ccw,,cw,0,nw,ne,3
X-,eta8,zeta6,none,none,dash,noRotation,,dash,0,w,e,anti,cw,,ccw,0,nw,sw,3
Φ,eta8,zeta16,none,none,dash,noRotation,,dash,0,w,e,static,noRotation,,static,0,nw,nw,3
Ψ-,eta8,eta4,none,none,dash,noRotation,,dash,0,w,e,dash,noRotation,,dash,0,nw,se,3
S,eta1,eta3,none,same,pro,cw,,cw,0,nw,ne,pro,cw,,cw,0,n,e,3
P,eta1,zeta15,none,opp,pro,cw,,cw,0,nw,ne,pro,ccw,,ccw,0,n,w,3
V,eta1,eta3,none,same,pro,cw,,cw,0,nw,ne,anti,ccw,,cw,0,n,e,3
R,eta1,zeta15,none,opp,pro,cw,,cw,0,nw,ne,anti,cw,,ccw,0,n,w,3
Y,eta1,eta9,none,none,pro,cw,,cw,0,nw,ne,static,noRotation,,static,0,n,n,3
W-,eta1,zeta5,none,none,pro,cw,,cw,0,nw,ne,dash,noRotation,,dash,0,n,s,3
M,eta1,zeta11,none,opp,pro,ccw,,ccw,0,nw,sw,pro,cw,,cw,0,n,e,3
S,eta1,eta7,none,same,pro,ccw,,ccw,0,nw,sw,pro,ccw,,ccw,0,n,w,3
O,eta1,zeta11,none,opp,pro,ccw,,ccw,0,nw,sw,anti,ccw,,cw,0,n,e,3
U,eta1,eta7,none,same,pro,ccw,,ccw,0,nw,sw,anti,cw,,ccw,0,n,w,3
Θ,eta1,zeta1,none,none,pro,ccw,,ccw,0,nw,sw,static,noRotation,,static,0,n,n,3
Σ-,eta1,eta13,none,none,pro,ccw,,ccw,0,nw,sw,dash,noRotation,,dash,0,n,s,3
